artist_mbid,date_uts,date_#text,artist,album,song,week
,1605361310,"14 Nov 2020, 13:41",The Flaming Lips,The Soft Bulletin,The Gash - 2017 Remaster,2654
,1605361076,"14 Nov 2020, 13:37",The Flaming Lips,The Soft Bulletin,Suddenly Everything Has Changed - 2017 Remaster,2654
,1605360818,"14 Nov 2020, 13:33",The Flaming Lips,The Soft Bulletin,Waitin' for a Superman - 2017 Remaster,2654
,1605360567,"14 Nov 2020, 13:29",The Flaming Lips,The Soft Bulletin,The Observer - 2017 Remaster,2654
,1605360322,"14 Nov 2020, 13:25",The Flaming Lips,The Soft Bulletin,What Is the Light? - 2017 Remaster,2654
,1605360126,"14 Nov 2020, 13:22",The Flaming Lips,The Soft Bulletin,Buggin' - Mokran Mix; Alternate 2017 Remaster,2654
,1605359884,"14 Nov 2020, 13:18",The Flaming Lips,The Soft Bulletin,The Spiderbite Song - 2017 Remaster,2654
,1605359529,"14 Nov 2020, 13:12",The Flaming Lips,The Soft Bulletin,The Spark That Bled - 2017 Remaster,2654
,1605359317,"14 Nov 2020, 13:08",The Flaming Lips,The Soft Bulletin,A Spoonful Weighs a Ton - 2017 Remaster,2654
,1605359059,"14 Nov 2020, 13:04",The Flaming Lips,The Soft Bulletin,Race for the Prize - 2017 Remaster,2654
,1605341647,"14 Nov 2020, 08:14",agadmator's Chess Channel,,Everyone Talking About Queen's Gambit - Welcome to King's Gambit,2654
,1605284413,"13 Nov 2020, 16:20",Matana Roberts,The Truth,"The Truth, Pt. 2",2654
,1605283973,"13 Nov 2020, 16:12",Matana Roberts,The Truth,"The Truth, Pt. 1",2654
,1605283854,"13 Nov 2020, 16:10",Piro,The Adventures of Piro,A Day in the Life Of,2654
,1605283638,"13 Nov 2020, 16:07",Piro,The Adventures of Piro,His Name Is Piro,2654
,1605283576,"13 Nov 2020, 16:06",Piro,The Adventures of Piro,Adventures (Intro),2654
d606f674-e940-4204-af71-6e23c4eea85e,1605282905,"13 Nov 2020, 15:55",Jasmine Infiniti,Bxtch Släp,Shonuff (Bonus Track),2654
d606f674-e940-4204-af71-6e23c4eea85e,1605282607,"13 Nov 2020, 15:50",Jasmine Infiniti,Bxtch Släp,However,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605282311,"13 Nov 2020, 15:45",Jasmine Infiniti,Bxtch Släp,<3 (Heart),2654
d606f674-e940-4204-af71-6e23c4eea85e,1605282091,"13 Nov 2020, 15:41",Jasmine Infiniti,Bxtch Släp,Wellfair,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605281778,"13 Nov 2020, 15:36",Jasmine Infiniti,Bxtch Släp,BE Ready,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605281482,"13 Nov 2020, 15:31",Jasmine Infiniti,Bxtch Släp,Spooked,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605281167,"13 Nov 2020, 15:26",Jasmine Infiniti,Bxtch Släp,"YES, SIR",2654
d606f674-e940-4204-af71-6e23c4eea85e,1605280755,"13 Nov 2020, 15:19",Jasmine Infiniti,Bxtch Släp,Demonhole,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605280037,"13 Nov 2020, 15:07",Jasmine Infiniti,Bxtch Släp,Downhill,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605279740,"13 Nov 2020, 15:02",Jasmine Infiniti,Bxtch Släp,Ghettro,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605279392,"13 Nov 2020, 14:56",Jasmine Infiniti,Bxtch Släp,Hott,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605278989,"13 Nov 2020, 14:49",Jasmine Infiniti,Bxtch Släp,Nxt2u,2654
d606f674-e940-4204-af71-6e23c4eea85e,1605278597,"13 Nov 2020, 14:43",Jasmine Infiniti,Bxtch Släp,Bxtch Släp - Queen of Hell (Intro),2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605278267,"13 Nov 2020, 14:37",Yas-Kaz,Joumonshou,Finale = Calendar,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605278001,"13 Nov 2020, 14:33",Yas-Kaz,Joumonshou,Respite Of The Bows & Arrows,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605277767,"13 Nov 2020, 14:29",Yas-Kaz,Joumonshou,The Earring Of The Dancers,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605277530,"13 Nov 2020, 14:25",Yas-Kaz,Joumonshou,Warriors,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605277065,"13 Nov 2020, 14:17",Yas-Kaz,Joumonshou,"Relation Between Bisons, Bananas & Rods - The Previous Night",2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605276937,"13 Nov 2020, 14:15",Yas-Kaz,Joumonshou,Bone Knife,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605276852,"13 Nov 2020, 14:14",Yas-Kaz,Joumonshou,Windscape,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605276583,"13 Nov 2020, 14:09",Yas-Kaz,Joumonshou,The Magical Stones & The Double Mirrors + The Wave Of Breathing,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605276440,"13 Nov 2020, 14:07",Yas-Kaz,Joumonshou,Bow-Shaped Moon,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605275807,"13 Nov 2020, 13:56",Yas-Kaz,Joumonshou,Jungle Book,2654
fdac2c6e-d833-4537-ba3a-3042afeae91e,1605275629,"13 Nov 2020, 13:53",Yas-Kaz,Joumonshou,Prelude - The Gate Of Breathing,2654
b841d0f2-0a2a-4cb2-a2d8-9895b7f90bfa,1605275415,"13 Nov 2020, 13:50",Overmono,Everything U Need,Aero,2654
b841d0f2-0a2a-4cb2-a2d8-9895b7f90bfa,1605275057,"13 Nov 2020, 13:44",Overmono,Everything U Need,Everything U Need,2654
,1605224328,"12 Nov 2020, 23:38",AFC Ajax,,TOP 10 GOALS - Wim Kieft,2654
,1605223968,"12 Nov 2020, 23:32",Ziggo Sport,,ENORME KEEPERSBLUNDER 🤦‍♂️ | Hongarije vs IJsland | Kwalificatie EK 2021 | Samenvatting,2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605221045,"12 Nov 2020, 22:44",Ben Howard,Noonday Dream,There's Your Man,2654
,1605219180,"12 Nov 2020, 22:13",Matthew Inman,,How to play Exploding Kittens,2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605218801,"12 Nov 2020, 22:06",Ben Howard,Noonday Dream,A Boat To An Island Pt. 2 / Agatha's Song,2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605218447,"12 Nov 2020, 22:00",Ben Howard,Noonday Dream,The Defeat,2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605218400,"12 Nov 2020, 22:00",Ben Howard,Noonday Dream,All Down the Mines (Interlude),2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605218104,"12 Nov 2020, 21:55",Ben Howard,Noonday Dream,Someone In the Doorway,2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605217784,"12 Nov 2020, 21:49",Ben Howard,Noonday Dream,What the Moon Does,2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605217353,"12 Nov 2020, 21:42",Ben Howard,Noonday Dream,A Boat To an Island On the Wall,2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605217118,"12 Nov 2020, 21:38",Ben Howard,Noonday Dream,Towing the Line,2654
534dda3c-b73f-408b-8889-bd68eae84df6,1605216700,"12 Nov 2020, 21:31",Ben Howard,Noonday Dream,Nica Libres At Dusk,2654
,1605206324,"12 Nov 2020, 18:38",Rydhorn,,My life is potato,2654
86f48c33-57de-4d86-87b3-7397d5e4baf4,1605202495,"12 Nov 2020, 17:34",Maria Somerville,All My People,This Way,2654
48da4d84-140d-44ef-9534-17576fe564a2,1605198989,"12 Nov 2020, 16:36",Tapes,All Welcome,Silence Please,2654
eeef9e6a-460b-49ca-840f-b55481b47297,1605198532,"12 Nov 2020, 16:28",Pan•American,"Cloud Room, Glass Room",The Cloud Room,2654
fd9b7696-3335-4c9b-9396-4a17593c7eae,1605198301,"12 Nov 2020, 16:25",Between,And the Waters Opened,devotion,2654
7a505472-ef0a-4a38-86cc-15e3f2a4261c,1605198071,"12 Nov 2020, 16:21",Eiko Ishibashi,The Dream My Bones Dream,Silent Scrapbook,2654
aaddb5e3-f8a5-4a9d-8674-f885112ecf0e,1605196733,"12 Nov 2020, 15:58",The Durutti Column,Chronicle LX: XL,Electrostatic,2654
c3e319fa-f821-43ed-9fd2-4801bc2c677d,1605196314,"12 Nov 2020, 15:51",Maarja Nuut,Muunduja,Une meeles,2654
1b10e0a0-d73c-44a6-9ff6-af18eed52884,1605195844,"12 Nov 2020, 15:44",nkisi,7 Directions,I,2654
9cea062d-d476-447f-98b4-e67e14bfd1e4,1605195471,"12 Nov 2020, 15:37",Oneohtrix Point Never,R Plus Seven,Chrome Country,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605190011,"12 Nov 2020, 14:06",Idles,Ultra Mono,Model Village,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605189772,"12 Nov 2020, 14:02",Idles,Ultra Mono,Kill Them With Kindness,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605189592,"12 Nov 2020, 13:59",Idles,Ultra Mono,Anxiety,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605189396,"12 Nov 2020, 13:56",Idles,Ultra Mono,Mr. Motivator,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605189207,"12 Nov 2020, 13:53",Idles,Ultra Mono,Grounds,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605189021,"12 Nov 2020, 13:50",Idles,Ultra Mono,War,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605180892,"12 Nov 2020, 11:34",Idles,Ultra Mono,Kill Them With Kindness,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605179816,"12 Nov 2020, 11:16",Idles,Ultra Mono,Anxiety,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605179621,"12 Nov 2020, 11:13",Idles,Ultra Mono,Mr. Motivator,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605179432,"12 Nov 2020, 11:10",Idles,Ultra Mono,Grounds,2654
be465d4f-c28d-4ba1-94ab-ebaada7db8af,1605179246,"12 Nov 2020, 11:07",Idles,Ultra Mono,War,2654
,1605144627,"12 Nov 2020, 01:30",Ziggo Sport,,WAT EEN MISSER VAN BRANDT! 🤯 | Duitsland vs Tsjechië | Vriendschappelijke Interland | Samenvatting,2654
,1605144120,"12 Nov 2020, 01:22",Ahmad Jamal Trio,The Awakening,Wave,2654
,1605143731,"12 Nov 2020, 01:15",Ahmad Jamal Trio,The Awakening,Stolen Moments,2654
,1605143450,"12 Nov 2020, 01:10",Ahmad Jamal Trio,The Awakening,You're My Everything,2654
,1605143143,"12 Nov 2020, 01:05",Ahmad Jamal Trio,The Awakening,Dolphin Dance,2654
,1605142770,"12 Nov 2020, 00:59",Ahmad Jamal Trio,The Awakening,Patterns,2654
,1605142385,"12 Nov 2020, 00:53",Ahmad Jamal Trio,The Awakening,The Awakening,2654
d24fc285-7b2f-47da-8ac5-4070b08570b1,1605142089,"12 Nov 2020, 00:48",Alice Coltrane,Journey in Satchidananda,Something About John Coltrane,2654
d24fc285-7b2f-47da-8ac5-4070b08570b1,1605141918,"12 Nov 2020, 00:45",Alice Coltrane,Journey in Satchidananda,Stopover Bombay,2654
d24fc285-7b2f-47da-8ac5-4070b08570b1,1605141526,"12 Nov 2020, 00:38",Alice Coltrane,Journey in Satchidananda,Shiva-Loka,2654
d24fc285-7b2f-47da-8ac5-4070b08570b1,1605141130,"12 Nov 2020, 00:32",Alice Coltrane,Journey in Satchidananda,Journey in Satchidananda,2654
67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,1605140557,"12 Nov 2020, 00:22",Diana Krall,When I Look In Your Eyes,Popsicle Toes,2654
67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,1605140286,"12 Nov 2020, 00:18",Diana Krall,When I Look In Your Eyes,When I Look In Your Eyes,2654
67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,1605140027,"12 Nov 2020, 00:13",Diana Krall,When I Look In Your Eyes,Let's Fall In Love,2654
67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,1605139826,"12 Nov 2020, 00:10",Diana Krall,When I Look In Your Eyes,Devil May Care,2654
67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,1605139510,"12 Nov 2020, 00:05",Diana Krall,When I Look In Your Eyes,Let's Face The Music And Dance,2654
69f95e5c-4b34-4c8b-b8fe-c59f9296195a,1605138073,"11 Nov 2020, 23:41",Donald Byrd,Street Lady,Lansana's Priestess,2654
,1605130929,"11 Nov 2020, 21:42",Yusef Lateef,Eastern Sounds,The Three Faces Of Balal - Rudy Van Gelder Remaster,2654
,1605130691,"11 Nov 2020, 21:38",Yusef Lateef,Eastern Sounds,Love Theme From The Robe - Rudy Van Gelder Remaster,2654
,1605130425,"11 Nov 2020, 21:33",Yusef Lateef,Eastern Sounds,Purple Flower - Rudy Van Gelder Remaster,2654
,1605128517,"11 Nov 2020, 21:01",Yusef Lateef,Eastern Sounds,Snafu - Rudy Van Gelder Remaster,2654
,1605128265,"11 Nov 2020, 20:57",Yusef Lateef,Eastern Sounds,Love Theme From Spartacus - Remastered,2654
,1605127972,"11 Nov 2020, 20:52",Yusef Lateef,Eastern Sounds,Don't Blame Me - Rudy Van Gelder Remaster,2654
,1605127777,"11 Nov 2020, 20:49",Yusef Lateef,Eastern Sounds,Ching Miau - Rudy Van Gelder Remaster,2654
2968722f-03d8-4e2f-88bc-f9975f147503,1605127442,"11 Nov 2020, 20:44",Yusef Lateef,Eastern Sounds,Blues For The Orient - Rudy Van Gelder Remaster,2654
2968722f-03d8-4e2f-88bc-f9975f147503,1605127148,"11 Nov 2020, 20:39",Yusef Lateef,Eastern Sounds,The Plum Blossom - Rudy Van Gelder Remaster,2654
2968722f-03d8-4e2f-88bc-f9975f147503,1605126844,"11 Nov 2020, 20:34",Yusef Lateef,The Blue Yusef Lateef,Othelia - Remastered,2654
2968722f-03d8-4e2f-88bc-f9975f147503,1605126391,"11 Nov 2020, 20:26",Yusef Lateef,The Blue Yusef Lateef,Like It Is - Remastered,2654
2968722f-03d8-4e2f-88bc-f9975f147503,1605126129,"11 Nov 2020, 20:22",Yusef Lateef,The Blue Yusef Lateef,Juba Juba - Remastered,2654
69f95e5c-4b34-4c8b-b8fe-c59f9296195a,1605125802,"11 Nov 2020, 20:16",Donald Byrd,Places and Spaces,Just My Imagination (Running Away With Me),2654
69f95e5c-4b34-4c8b-b8fe-c59f9296195a,1605125579,"11 Nov 2020, 20:12",Donald Byrd,Places and Spaces,Night Whistler,2654
,1605125257,"11 Nov 2020, 20:07",Donald Byrd,Places and Spaces,You And The Music,2654
69f95e5c-4b34-4c8b-b8fe-c59f9296195a,1605124878,"11 Nov 2020, 20:01",Donald Byrd,Places and Spaces,Places and Spaces,2654
69f95e5c-4b34-4c8b-b8fe-c59f9296195a,1605124605,"11 Nov 2020, 19:56",Donald Byrd,Places and Spaces,Dominoes,2654
69f95e5c-4b34-4c8b-b8fe-c59f9296195a,1605124235,"11 Nov 2020, 19:50",Donald Byrd,Places and Spaces,Wind Parade,2654
69f95e5c-4b34-4c8b-b8fe-c59f9296195a,1605123928,"11 Nov 2020, 19:45",Donald Byrd,Places and Spaces,Change (Makes You Want to Hustle),2654
e20747e7-55a4-452e-8766-7b985585082d,1605100881,"11 Nov 2020, 13:21",Frank Zappa,Over-Nite Sensation,Camarillo Brillo,2654
e20747e7-55a4-452e-8766-7b985585082d,1605099311,"11 Nov 2020, 12:55",Frank Zappa,"Joe's Garage Acts I, II & III",Lucille Has Messed My Mind Up,2654
2379937f-6e0d-46a2-b8ff-633fafd72002,1605097793,"11 Nov 2020, 12:29",Wayne Shorter,High Life,Maya,2654
2379937f-6e0d-46a2-b8ff-633fafd72002,1605097342,"11 Nov 2020, 12:22",Wayne Shorter,High Life,At The Fair,2654
2379937f-6e0d-46a2-b8ff-633fafd72002,1605096899,"11 Nov 2020, 12:14",Wayne Shorter,High Life,Children Of The Night,2654
,1605096629,"11 Nov 2020, 12:10",Idris Ackamoor,An Angel Fell,Soliloquy for Michael Brown,2654
,1605095336,"11 Nov 2020, 11:48",Idris Ackamoor,An Angel Fell,Papyrus,2654
,1605094770,"11 Nov 2020, 11:39",Idris Ackamoor,An Angel Fell,Land of Ra,2654
,1605094253,"11 Nov 2020, 11:30",Idris Ackamoor,An Angel Fell,An Angel Fell,2654
,1605093835,"11 Nov 2020, 11:23",Idris Ackamoor,An Angel Fell,Tinoge,2654
e20747e7-55a4-452e-8766-7b985585082d,1605083005,"11 Nov 2020, 08:23",Frank Zappa,"Joe's Garage Acts I, II & III",Lucille Has Messed My Mind Up,2654
,1605050282,"10 Nov 2020, 23:18",Hilight Tribe,Free Tibet,Free Tibet - Vini Vici Remix,2654
72c536dc-7137-4477-a521-567eeb840fa8,1605042812,"10 Nov 2020, 21:13",Bob Dylan,Blood on the Tracks,"Lily, Rosemary and the Jack of Hearts",2654
410c9baf-5469-44f6-9852-826524b80c61,1605025980,"10 Nov 2020, 16:33",Autechre,SIGN,M4 Lema,2654
e8bd5b47-e8b4-4671-a9f6-590a92e88898,1605025621,"10 Nov 2020, 16:27",Dean Blunt,as long as ropes unravel fake rolex will travel,As Long As Ropes Unravel Fake Rolex Will Travel,2654
a7471c4a-da27-4868-a8c6-5567eab382fb,1605025370,"10 Nov 2020, 16:22",Actress,Walking Flames,Walking Flames,2654
,1605025119,"10 Nov 2020, 16:18",Clark,Daniel Isn’t Real (Expanded Edition),Amor - C.B. Rework,2654
,1605024992,"10 Nov 2020, 16:16",Machine Girl,WLFGRL,Frenesi - Machine Girl GabberTrap Mix,2654
,1605024878,"10 Nov 2020, 16:14",Agnarkea,Black Helicopters,Deep State,2654
410c9baf-5469-44f6-9852-826524b80c61,1605024573,"10 Nov 2020, 16:09",Autechre,SIGN,au14,2654
2b3e25ba-983e-44ac-9def-907e03910cd2,1605024193,"10 Nov 2020, 16:03",Skee Mask,Compro,Session Add,2654
7f5a2d26-8625-4788-bafd-0034936895ae,1605023962,"10 Nov 2020, 15:59",Eartheater,Phoenix: Flames Are Dew Upon My Skin,Metallic Taste Of Patience,2654
ecf5ab37-019f-4cc1-9fdc-218de6a41b65,1605023622,"10 Nov 2020, 15:53",Andy Stott,Too Many Voices,New Romantic,2654
,1605023439,"10 Nov 2020, 15:50",Dean Blunt,soul on fire,A_X,2654
5d0c202c-e30f-40c4-abf5-c0007af0d1cc,1605023171,"10 Nov 2020, 15:46",Clark,Feast / Beast,Ted (Bibio Remix),2654
a7471c4a-da27-4868-a8c6-5567eab382fb,1605022892,"10 Nov 2020, 15:41",Actress,Karma & Desire,Leaves Against The Sky,2654
410c9baf-5469-44f6-9852-826524b80c61,1605022511,"10 Nov 2020, 15:35",Autechre,SIGN,psin AM,2654
7f5a2d26-8625-4788-bafd-0034936895ae,1605022299,"10 Nov 2020, 15:31",Eartheater,Phoenix: Flames Are Dew Upon My Skin,How To Fight,2654
,1605022020,"10 Nov 2020, 15:27",Agnarkea,Memory Waves,Brain Bomb,2654
,1605021953,"10 Nov 2020, 15:25",Agnarkea,Black Helicopters,Stuck,2654
,1605021952,"10 Nov 2020, 15:25",Agnarkea,Black Helicopters,Far Away,2654
72c536dc-7137-4477-a521-567eeb840fa8,1605008152,"10 Nov 2020, 11:35",Bob Dylan,Blood on the Tracks,Meet Me in the Morning,2654
72c536dc-7137-4477-a521-567eeb840fa8,1605007977,"10 Nov 2020, 11:32",Bob Dylan,Blood on the Tracks,You're Gonna Make Me Lonesome When You Go,2654
72c536dc-7137-4477-a521-567eeb840fa8,1605007510,"10 Nov 2020, 11:25",Bob Dylan,Blood on the Tracks,Idiot Wind,2654
72c536dc-7137-4477-a521-567eeb840fa8,1605007238,"10 Nov 2020, 11:20",Bob Dylan,Blood on the Tracks,You're a Big Girl Now,2654
72c536dc-7137-4477-a521-567eeb840fa8,1605006982,"10 Nov 2020, 11:16",Bob Dylan,Blood on the Tracks,Simple Twist of Fate,2654
72c536dc-7137-4477-a521-567eeb840fa8,1605006700,"10 Nov 2020, 11:11",Bob Dylan,Blood on the Tracks,Simple Twist of Fate,2654
72c536dc-7137-4477-a521-567eeb840fa8,1605006360,"10 Nov 2020, 11:06",Bob Dylan,Blood on the Tracks,Tangled Up in Blue,2654
763cb144-afdb-471e-bd86-d4f5b9b58641,1605006209,"10 Nov 2020, 11:03",Adrianne Lenker,songs,heavy focus,2654
763cb144-afdb-471e-bd86-d4f5b9b58641,1605006046,"10 Nov 2020, 11:00",Adrianne Lenker,songs,zombie girl,2654
,1604942467,"09 Nov 2020, 17:21",Agnarkea,Black Helicopters,Mutually Assured Destruction,2654
,1604942466,"09 Nov 2020, 17:21",Agnarkea,Black Helicopters,Stuck,2654
,1604942406,"09 Nov 2020, 17:20",Agnarkea,Black Helicopters,Mind Eye,2654
,1604942406,"09 Nov 2020, 17:20",Agnarkea,Black Helicopters,Mutually Assured Destruction,2654
,1604942267,"09 Nov 2020, 17:17",Agnarkea,Black Helicopters,Mind Eye,2654
,1604942267,"09 Nov 2020, 17:17",Agnarkea,Black Helicopters,Kill Yo Brain,2654
,1604942076,"09 Nov 2020, 17:14",Agnarkea,Black Helicopters,Kill Yo Brain,2654
,1604941949,"09 Nov 2020, 17:12",Agnarkea,Black Helicopters,Totalitarian Outlook,2654
,1604941766,"09 Nov 2020, 17:09",Agnarkea,Black Helicopters,Prime Knowhow,2654
,1604941575,"09 Nov 2020, 17:06",Agnarkea,Black Helicopters,Dreamland,2654
,1604941414,"09 Nov 2020, 17:03",Agnarkea,Black Helicopters,Psyop,2654
,1604941286,"09 Nov 2020, 17:01",Agnarkea,Black Helicopters,Blackbirds,2654
,1604941078,"09 Nov 2020, 16:57",Agnarkea,Black Helicopters,Blue Beam,2654
,1604940974,"09 Nov 2020, 16:56",Agnarkea,Black Helicopters,Just Say No,2654
,1604940844,"09 Nov 2020, 16:54",Agnarkea,Black Helicopters,Phalaris Staggers,2654
,1604940767,"09 Nov 2020, 16:52",Agnarkea,Black Helicopters,Ultra Tuned In Hearing,2654
,1604940653,"09 Nov 2020, 16:50",Agnarkea,Black Helicopters,Deep State,2654
,1604940533,"09 Nov 2020, 16:48",Agnarkea,Black Helicopters,Unite Fight,2654
,1604940499,"09 Nov 2020, 16:48",Agnarkea,Black Helicopters,BH Intro,2654
763cb144-afdb-471e-bd86-d4f5b9b58641,1604928594,"09 Nov 2020, 13:29",Adrianne Lenker,Hours Were The Birds,Lighthouse,2654
763cb144-afdb-471e-bd86-d4f5b9b58641,1604924016,"09 Nov 2020, 12:13",Adrianne Lenker,songs,my angel,2654
763cb144-afdb-471e-bd86-d4f5b9b58641,1604923831,"09 Nov 2020, 12:10",Adrianne Lenker,songs,zombie girl,2654
,1604923582,"09 Nov 2020, 12:06",djeejoeri,,Fabio & Fabrizio - Bel lando,2654
0c751690-c784-4a4f-b1e4-c1de27d47581,1604922728,"09 Nov 2020, 11:52",Animal Collective,Meeting of the Waters,Man of Oil,2654
3f542031-b054-454d-b57b-812fa2a81b11,1604922409,"09 Nov 2020, 11:46",Yo La Tengo,I Can Hear the Heart Beating as One,Autumn Sweater,2654
000fc734-b7e1-4a01-92d1-f544261b43f5,1604922217,"09 Nov 2020, 11:43",Cocteau Twins,Heaven Or Las Vegas (Remastered),Cherry-Coloured Funk,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604921936,"09 Nov 2020, 11:38",Radiohead,Street Spirit (Fade Out),Talk Show Host,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604921654,"09 Nov 2020, 11:34",Radiohead,In Rainbows,Videotape,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604921405,"09 Nov 2020, 11:30",Radiohead,In Rainbows,Jigsaw Falling Into Place,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604921077,"09 Nov 2020, 11:24",Radiohead,In Rainbows,House of Cards,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604920787,"09 Nov 2020, 11:19",Radiohead,In Rainbows,Reckoner,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604920657,"09 Nov 2020, 11:17",Radiohead,In Rainbows,Faust Arp,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604920428,"09 Nov 2020, 11:13",Radiohead,In Rainbows,All I Need,2654
,1604920110,"09 Nov 2020, 11:08",Radiohead,In Rainbows,Weird Fishes/ Arpeggi,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604919855,"09 Nov 2020, 11:04",Radiohead,In Rainbows,Nude,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604919612,"09 Nov 2020, 11:00",Radiohead,In Rainbows,Bodysnatchers,2654
a74b1b7f-71a5-4011-9441-d0b5e4122711,1604919376,"09 Nov 2020, 10:56",Radiohead,In Rainbows,15 Step,2654
,1604910002,"09 Nov 2020, 08:20",Ziggo Sport,,ALLEEN MAAR PENALTY'S! 😱 | Valencia vs Real Madrid | La Liga 2020/21 | Samenvatting,2654
,1604863714,"08 Nov 2020, 19:28",Veronica Inside,,René sneert naar voetbalanalist: 'Wat een griezel vind ik dat' | VERONICA INSIDE,2654
,1604862409,"08 Nov 2020, 19:06",GothamChess,,When Anish Giri CRUSHED Magnus Carlsen...,2654
,1604862195,"08 Nov 2020, 19:03",BBC,,The fake 'kitchen hacks' with billions of views - BBC,2654
,1604860091,"08 Nov 2020, 18:28",Ziggo Sport,,EEN MOOIE MIJLPAAL VOOR KANE! 🥳 | West Bromwich vs Tottenham | Premier League 2020/21 | Samenvatting,2654
,1604834142,"08 Nov 2020, 11:15",Veronica Inside,,"René ziet absurde beelden van Messi: ‘Wat hij nou loopt te doen, kan echt niet!’ | VERONICA INSIDE",2653
,1604833350,"08 Nov 2020, 11:02",Lamp,Her Watch,Slow-motion,2653
,1604832757,"08 Nov 2020, 10:52",FoodTube,,Masterclass appelstrudel door Cees & Stella,2653
,1604832315,"08 Nov 2020, 10:45",Lamp,彼女の時計,1998,2653
,1604832086,"08 Nov 2020, 10:41",Lamp,彼女の時計,Love Letter,2653
,1604831735,"08 Nov 2020, 10:35",Lamp,彼女の時計,At the night party,2653
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,1604830869,"08 Nov 2020, 10:21",Black Sabbath,Sabotage (2009 Remastered Version),Symptom of the Universe,2653
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,1604830395,"08 Nov 2020, 10:13",Black Sabbath,Paranoid (2009 Remastered Version),War Pigs,2653
,1604830242,"08 Nov 2020, 10:10",Led Zeppelin,Led Zeppelin III (Remaster),Immigrant Song - Remaster,2653
,1604779407,"07 Nov 2020, 20:03",Ziggo Sport,,PRACHTIGE GOAL VAN DEMBÉLÉ! 👏 | Fc Barcelona vs Real Betis | La Liga 2020/21 | Samenvatting,2653
763cb144-afdb-471e-bd86-d4f5b9b58641,1604768597,"07 Nov 2020, 17:03",Adrianne Lenker,songs,zombie girl,2653
763cb144-afdb-471e-bd86-d4f5b9b58641,1604768280,"07 Nov 2020, 16:58",Adrianne Lenker,songs,come,2653
763cb144-afdb-471e-bd86-d4f5b9b58641,1604768151,"07 Nov 2020, 16:55",Adrianne Lenker,songs,half return,2653
763cb144-afdb-471e-bd86-d4f5b9b58641,1604767996,"07 Nov 2020, 16:53",Adrianne Lenker,songs,heavy focus,2653
